nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,frame,dist_left_wrist_hip,dist_right_wrist_hip,dist_shoulder_shoulder,dist_nose_hip_mid,angle_left_elbow,angle_right_elbow,label
0.0076112291413181,0.0,0.3052936193091708,1.0,1.0,0.194409270659873,1.0,0.5263465697097232,0.1204186678856506,0.7490186673158661,1.0,0.6960809504237768,0.2883932686609718,0.8867535807331475,0.1139219857376292,0.6495008357895191,0.566505021678708,0.6745929638842607,0.4484850615275366,0.2934848745487466,0.1336119833394728,0.0,0.0,1.0000000000000002,1.0,0.0,0.0,0,0.3115989999688073,0.7694858739635071,0.3613666395812502,0.5413155262071445,0.1360938397692064,0.8307371734326008,shoulder_elbow_left
0.0,0.0183170122372597,0.2944593953532211,0.995317917909844,0.9320707503929312,0.3511777676553143,0.7287044417071229,0.4665221983960421,0.2087096915568406,0.7474916811190031,0.8710924206542572,0.8601612088410988,0.2903027127274313,0.9127391232555002,0.0284453236304664,0.6602368923360791,0.4524299364071957,0.8698908867543653,0.6901752329396018,0.29561174391739,0.0,0.4322759267949294,0.2842809850860561,0.7874492664120902,0.9634844868734972,0.2172034348995808,0.2130423433650434,1,0.1343396309480136,0.9999999999999998,0.3740434530494048,0.6812118161879077,0.0008093940451123,0.9093246146511732,shoulder_elbow_left
0.0328530764629491,0.0321851065297877,0.5345818851691448,0.9760553584388348,0.906874544033574,0.5616417166893011,0.6673646837185743,0.4738710394008549,0.4115346078315811,0.641437849733471,0.8150090939551227,1.0,0.3329812567214603,0.911805716941668,0.0409348868718381,0.4881254221080384,0.5899919772853881,1.0,0.8937521826744739,0.29593208120155,0.0433673370039526,0.7142186766776177,0.5122481424216119,0.6024473727820394,0.9727232759703526,0.4061913439279223,0.399059603222341,2,0.0,0.9569089831005704,0.4588329167587714,0.5143852540955471,0.0,0.9165429309508256,shoulder_elbow_left
0.1895278562735924,0.0301588883619512,0.3166757369721664,0.9449187565518926,0.7164369722269868,0.5262851114081477,0.642957032099126,0.4751177582634796,0.3416265951073773,0.308920033890173,0.1959132754248003,0.9351868391837396,0.3309634462173214,0.6820019998287599,0.0493397568616241,0.2331696708899331,0.828385349036358,0.9246018869625524,0.8368830529703093,0.2554990727238575,0.0564498010460674,0.7779258564054459,0.5513530150205739,0.609711917867721,0.9554578570531334,0.4311612338109256,0.3919830757906539,3,0.0485482350214514,0.9432696407672608,0.4117499437297371,0.783979349136434,0.6115827549858093,0.9435844591850432,shoulder_elbow_left
0.338256224087786,0.040184834907027,0.2097296156369443,0.9278032013547276,0.6902183613454831,0.4884004740726841,0.6247156003188152,0.5015935333826036,0.3367317346730896,0.3851873902516338,0.3612955321079152,0.6604968729190541,0.3057126945108983,0.6239312841713858,0.0725805334306554,0.231147921636774,0.832756811342632,0.6351009924307343,0.8127076167601874,0.2336796663629439,0.0579356976094834,0.7609291412482406,0.6522123722233246,0.5642268445605931,0.9090566511744668,0.4980839016455043,0.4378324654728029,4,0.3271517663465553,0.9511297730258704,0.4268096427990697,0.9557883084162206,0.724931860796517,0.9494778249666568,shoulder_elbow_left
0.3549277036364771,0.1170190278314731,0.271806733973321,0.9170530602370804,0.653453387884678,0.4480829605860417,0.585501050648503,0.5170800484180305,0.5433512979169857,0.3971791129499742,0.4318591998544256,0.6364212415271435,0.2776636196036257,0.6042594212116388,0.1678687542239767,0.2432309787663271,0.7201211806423764,0.6613656529941239,0.7860295078484558,0.2238215447794438,0.0660286593405918,0.7475269826372539,0.7335338338576065,0.469559648551799,0.7009106896118595,0.5555414346493208,0.5350251449728973,5,0.3113923791388346,0.9511822850660836,0.6475394150460445,0.8778339904727073,0.5938325333247629,0.962126436094242,shoulder_elbow_left
0.3530661496256257,0.1555095062489648,0.5066097718299676,0.9137519151681346,0.5854894804971984,0.4527750426974783,0.5295413375842344,0.5670530739553641,0.761731875848933,0.5479934051551147,0.4470621582111977,0.4508171255218838,0.1680626275706167,0.6105440512738962,0.260189230579048,0.3792511975072372,0.5634764710482347,0.5279448572204408,0.7597357788966992,0.2234185398090495,0.0890809167825567,0.7831440638198046,0.7359160902882422,0.329783323418104,0.7017836955156298,0.5632762153538131,0.6752964614048551,6,0.4421916204059166,0.9287303789444556,0.8626391538152844,0.5887406566966416,0.5963131599102538,0.9663415420006743,shoulder_elbow_left
0.3556083826653733,0.2614171917492403,0.5999597546213269,0.9048917426014,0.5418969242952762,0.5354584818366375,0.509865227157448,0.6438373553239458,0.8133962243526133,0.7954091587836647,0.3924240661308555,0.4177208419343632,0.1568679630401845,0.608868353780105,0.3022302954309949,0.664307855173095,0.3768677429912266,0.4526110771365128,0.4195625710204993,0.3108268531390319,0.1183106532762438,0.8834162365086797,0.7339240101397309,0.3297133803144347,0.7565192814973045,0.5778678908840646,0.6753683716183252,7,0.5316005975717562,0.8734989338968997,0.8704824825104811,0.430358960446048,0.6113980614987722,0.96899780965876,shoulder_elbow_left
0.3921278438976117,0.3325922120935658,0.8280859450168843,0.8432838077574374,0.5342930072729324,0.7284000900354068,0.5050539815955375,0.6904827748788449,0.8904592175072326,0.937246531740703,0.3997298496063646,0.3916794925013018,0.1489009722801384,0.6125591692454471,0.3211462025751499,0.7757699687530808,0.3222988021922965,0.3975997841537193,0.2946092812094729,0.3702485075747299,0.1511290187103289,0.8802721726888763,0.7646170698488177,0.31760984544561,0.742325084788348,0.6096907651880166,0.6866978458371578,8,0.5906486476628614,0.8185098707552934,0.8406286399138125,0.1750629753656678,0.6393098321360058,0.9728655464753392,shoulder_elbow_left
0.4180194302922828,0.4322941937349345,0.863371139836808,0.7875927344569007,0.5175394362218846,0.7239875017201673,0.5079486993696065,0.7220995652351334,0.9367648939389076,0.9532539750451648,0.4087546924196044,0.3925071363165706,0.0847206066325725,0.6179524383233232,0.3270283512464358,0.8203383355866576,0.2899733445065653,0.3972072771961592,0.2326881914349741,0.4141973241199386,0.1363692091735689,0.8716564992961082,0.7726968693806029,0.2663163153019203,0.7453837457605914,0.6543925577175749,0.7380429434537641,9,0.5870382831540719,0.8406854649558353,0.8870622904708998,0.0999997260271303,0.6212197309117027,0.9874148295071804,shoulder_elbow_left
