nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,frame,dist_left_wrist_hip,dist_right_wrist_hip,dist_shoulder_shoulder,dist_nose_hip_mid,angle_left_elbow,angle_right_elbow,label
1.0,0.260402882777285,0.1684792806797159,0.1866416893422524,0.9277784305396112,0.0,1.0,1.0,0.0,0.4247695081601605,0.5985777043689708,0.0,0.7320457101532973,0.0864650679677119,0.0,0.225515460571021,0.1444249325471309,0.1768231479116635,0.0,0.0,0.454428312617988,0.4139628127048667,0.0,1.0,1.0,0.0,0.0,0,0.9584440671416292,0.1320164805865578,0.6676657019915189,0.1047528815156937,0.5109805901020779,0.0,shoulder_elbow_right
0.9800497268988124,0.1573644761266397,0.0,0.5997748394477611,0.9430229300169016,0.2763959077536169,0.8489286983792468,0.9510547422174156,0.1404370361326872,0.4450537194691293,1.0,0.4962263593807021,0.7233605931894971,0.3269578480247865,0.0387198532550319,0.264233325167563,0.1311314647158195,0.726505870715374,0.933961584310742,0.8821339781275581,0.330260045142984,0.1145357288766746,0.4396478535703618,0.6590728550014854,0.4482618248329899,0.2316912396789732,0.3480977116759804,1,0.3805764317903763,0.3272491501774803,0.7814427763518157,0.6704433827215137,0.0389945387061869,0.7077507234121352,shoulder_elbow_right
0.962420483250238,0.0,0.5910935024730497,0.6965756452855274,0.6851257671206881,0.8734575289306071,0.7791497654203638,0.784994228409996,0.4739190150292578,0.4755241830551355,0.9697853939414784,0.78134108419052,0.5906278689178919,0.3773424364280693,0.3510682963905625,0.2631876450469992,0.1345330644024009,0.920126800177438,0.7950005600081269,0.7824372676524041,0.5157768659734296,0.0160758567614465,0.4515515663967822,0.6503261606277495,0.2826054225265757,0.2400889251684947,0.3570685296522729,2,0.201354839535111,0.2046938946308212,0.8535492116999668,0.1554463534312873,0.1213920967517698,0.682541796065095,shoulder_elbow_right
0.946578300027774,0.0014363125185319,0.5263890020049453,0.8036909922105409,0.5386821642368886,0.9634962894225332,0.6979557160035981,0.7428752122441082,0.4518846328661601,0.4749247183910228,0.9472626544165692,0.7344455759882185,0.4157703316028822,0.4128979115231708,0.2878418641011686,0.2636421003974103,0.1216850151202528,0.86423572371225,0.7976191406436524,0.7774722345374849,0.5160404952688058,0.0228406380936974,0.5011258913455734,0.6798410788309455,0.2845962102539516,0.2828394651487027,0.3277732343595962,3,0.2828483537169712,0.2036479559038704,1.0000000000000002,0.2614899944605504,0.2087438099397989,0.6346267149301774,shoulder_elbow_right
0.9288101913692088,0.0030272161033124,0.5696467354743393,0.8304367841239042,0.3766807361948423,0.9196023791563788,0.6626666700280097,0.7063828167896204,0.4525998886572024,0.4735073794564854,0.9396900771939478,0.800892402291429,0.3946644877565433,0.4947375090800889,0.2944261348219403,0.2493098770893045,0.1211136113975124,0.9496724434179112,0.8764925953033984,0.9119257802509856,0.5088885848703546,0.0140236197280785,0.5957265563486587,0.6418082876439968,0.2008646264345408,0.375606800499888,0.3662644971495253,4,0.2190494680897856,0.2279155619502728,0.9612237854145184,0.3237804139939886,0.104150270216575,0.6880600236906098,shoulder_elbow_right
0.9059255683546504,0.0063428483750076,0.6643865457030007,0.8682719611301764,0.3725231454283104,0.8947169125349572,0.6680767495153361,0.5926670907018483,0.60603583792019,0.689556303208299,0.8318984205636397,0.7802492086864974,0.2430588329212639,0.5072176799780976,0.466486514791125,0.2496111160644343,0.130399937901501,0.9274813053554808,0.7208832673912902,0.7906115737463351,0.523709299989787,0.007420357051231,0.6405315152856854,0.5524497551976062,0.1679441352620365,0.4448570045726754,0.4553551827496486,5,0.2142198312482937,0.2755948807305137,0.7041788662242341,0.3045601434714182,0.143125934497911,0.6771959763709414,shoulder_elbow_right
0.8734179307790981,0.0498706165068636,0.7092980203613379,0.8738052589118439,0.3749152664925361,0.7978895845123237,0.6711448141640233,0.5756476956224716,0.691022625934955,0.6998680248336413,0.8283105651331084,0.7305231952829754,0.5853519949471817,0.5745676067716552,0.6747010383327858,0.2462671903146471,0.1562268984848041,0.9287282739250724,0.8961128490174683,0.8956300813822882,0.759694076952619,0.0,0.6832122185182072,0.4498170732210625,0.163630761852719,0.5192884902948034,0.5562050048030538,6,0.1782993016304579,0.1641872555846024,0.5019610734999753,0.3148853948313821,0.1147571707853947,0.6750228556145352,shoulder_elbow_right
0.8514706465819373,0.188533034611094,0.7727874770050771,0.9262439664720432,0.3792897750381883,0.7236799891596992,0.6812843014417638,0.465614189594465,0.7848250450809068,0.6554425815086091,0.8888154800821226,0.6563829755719375,0.6158896081483718,0.5643752786257572,0.9082069599132992,0.2459884576997293,0.1595415277612391,0.8575504856219065,0.9277415870717132,0.9565589666830484,0.970575654070124,0.0016436898461762,0.6621860274842142,0.3868705331877243,0.1685143258646313,0.4978933548121453,0.6171039729595884,7,0.2080714289883576,0.0263818149686279,0.3396390679956791,0.1902302254380998,0.1342810921611907,0.6566164234792804,shoulder_elbow_right
0.8331288931797474,0.2855112407317453,0.8437096948196634,0.993322667833489,0.4201426234397729,0.7097720134883414,0.7172010779822884,0.453431332575871,0.8260963039462468,0.607792111230907,0.8815640663890889,0.7400338647681703,0.4376298717307527,0.5730469041708446,0.8960067744721725,0.216285255996862,0.1631560830315441,1.0,0.8953861407973296,0.887745996826804,0.8942627933700344,0.1136141224311302,0.662812199317516,0.4067948613849366,0.1664900795199848,0.4984640362346582,0.5971401615480508,8,0.0896046465496311,0.0836471722531388,0.2922552705407122,0.1017277684073203,0.0,0.6531026532399815,shoulder_elbow_right
0.8322411490087696,0.3103830974281365,0.791900835575085,0.9937328793659076,0.3723785335755636,0.8391527617282427,0.7221901494200438,0.3666273437457548,0.7400435495146753,0.6055568980259523,0.87993760251425,0.7919937984988004,0.3653900789150519,0.5678059112787714,0.7406831701863985,0.2179515922817039,0.1659204415820969,0.9258770885932814,0.8609660444064744,0.8518972230929762,0.8033285883828993,0.1687774938005333,0.6455279939646772,0.4393675992821767,0.1598290264657684,0.4942182386893101,0.5647240443243313,9,0.1606401556945247,0.1370509340963748,0.4851599015650067,0.1181375345289357,0.11414923541325,0.6255462302754873,shoulder_elbow_right
0.7683896948937381,0.2558666732810088,0.8127854515586137,0.9469140697997744,0.1805328344224435,0.8583710737076677,0.760985915137887,0.1962721146127215,0.7274600260069144,0.6052501951745484,0.8732275787710897,0.8058261964689781,0.3498183850237488,0.5026714128277625,0.7411399498684832,0.2616485562602744,0.1698528046128453,0.8953071440940579,0.8274332787216885,0.8296864565152733,0.7702692109249187,0.1665352348196194,0.6267700638279727,0.4292101256788557,0.1481101457680473,0.4845202664143144,0.5750630621273954,10,0.177637682321063,0.1627536971299368,0.5060022625975142,0.1083388693118294,0.1381852336010718,0.6284179887322023,shoulder_elbow_right
0.710248237736895,0.207065503926497,0.8881839284632025,0.8578206828654658,0.1651316721046782,0.8329181902440663,0.7674094391517272,0.1280586255823657,0.8041936023636258,0.6206550429384023,0.7617035431219357,0.7842228098774886,0.240281192108025,0.3398272463741882,0.8350876190808658,0.2889366523866687,0.1880824528256646,0.8820663463188327,0.5471557230659965,0.7627647369606745,0.7932631879659922,0.1662787051904501,0.6154366402227271,0.3997050367597838,0.14496921807212,0.4745188938893747,0.6045344719010899,11,0.1696002676885464,0.1305303387206167,0.3765134674713846,0.0615828726971141,0.1768638460894265,0.6324780404525041,shoulder_elbow_right
